"","epi_ctry","epi_subj","question","response","question_text"
"1103","China",20554,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1104","China",20553,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1105","China",20552,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1106","China",20555,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1107","China",20556,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1108","China",20559,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1109","China",20477,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1110","China",20478,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1111","China",20481,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1112","China",20482,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1113","China",20485,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1114","China",20486,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1115","China",20490,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1116","China",20489,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1117","China",20493,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1118","China",20494,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1119","China",20497,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1120","China",20498,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1121","China",20501,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1122","China",20502,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1123","China",20505,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1124","China",20506,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1125","China",20509,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1126","China",20510,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1127","China",20513,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1128","China",20514,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1129","China",20517,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1130","China",20518,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1131","China",20521,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1132","China",20522,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1133","China",20525,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1134","China",20526,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1135","China",20529,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1136","China",20530,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1137","China",20533,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1138","China",20534,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1139","China",20537,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1140","China",20538,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1141","China",20541,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1142","China",20542,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1143","China",20545,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1144","China",20475,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1145","China",20476,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1146","China",20479,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1147","China",20480,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1148","China",20483,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1149","China",20484,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1150","China",20487,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1151","China",20488,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1152","China",20491,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1153","China",20492,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1154","China",20495,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1155","China",20496,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1156","China",20499,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1157","China",20500,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1158","China",20503,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1159","China",20504,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1160","China",20507,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1161","China",20508,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1162","China",20511,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1163","China",20512,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1164","China",20515,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1165","China",20516,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1166","China",20519,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1167","China",20520,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1168","China",20523,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1169","China",20524,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1170","China",20527,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1171","China",20528,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1172","China",20531,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1173","China",20532,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1174","China",20535,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1175","China",20536,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1176","China",20539,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1177","China",20540,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1178","China",20543,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1179","China",20544,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1180","China",20546,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1181","China",20549,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1182","China",20550,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1183","China",20547,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1184","China",20548,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1185","China",20551,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1186","Ghana",40604,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1187","Ghana",40601,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1188","Ghana",40602,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1189","Ghana",40607,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1190","Ghana",40608,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1191","Ghana",40609,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1192","Ghana",40611,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1193","Ghana",40613,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1194","Ghana",40615,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1195","Ghana",40612,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1196","Ghana",40619,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1197","Ghana",40621,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1198","Ghana",40614,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1199","Ghana",40623,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1200","Ghana",40625,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1201","Ghana",40627,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1202","Ghana",40629,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1203","Ghana",40631,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1204","Ghana",40618,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1205","Ghana",40633,"epi_2_23",NA,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1206","Ghana",40620,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1207","Ghana",40622,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1208","Ghana",40624,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1209","Ghana",40626,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1210","Ghana",40628,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1211","Ghana",40634,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1212","Ghana",40630,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1213","Ghana",40632,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1214","Ghana",40636,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1215","Ghana",40638,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1216","Ghana",40640,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1217","Ghana",40642,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1218","Ghana",40644,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1219","Ghana",40646,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1220","Ghana",40648,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1221","Ghana",40650,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1222","Ghana",40652,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1223","Ghana",40656,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1224","Ghana",40658,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1225","Ghana",40662,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1226","Ghana",40664,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1227","Ghana",40666,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1228","Ghana",40670,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1229","Ghana",40672,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1230","Ghana",40674,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1231","Ghana",40676,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1232","Ghana",40678,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1233","Ghana",40680,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1234","Ghana",40682,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1235","Ghana",40684,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1236","Ghana",40686,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1237","Ghana",40688,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1238","Ghana",40698,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1239","Ghana",40696,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1240","Ghana",40694,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1241","Ghana",40692,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1242","Ghana",40690,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1243","Ghana",40700,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1244","Ghana",40702,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1245","Ghana",40704,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1246","Ghana",40706,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1247","Ghana",40710,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1248","Ghana",40712,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1249","Ghana",40714,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1250","Ghana",40716,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1251","Ghana",40635,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1252","Ghana",40637,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1253","Ghana",40639,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1254","Ghana",40641,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1255","Ghana",40643,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1256","Ghana",40645,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1257","Ghana",40647,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1258","Ghana",40649,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1259","Ghana",40651,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1260","Ghana",40653,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1261","Ghana",40655,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1262","Ghana",40657,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1263","Ghana",40659,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1264","Ghana",40661,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1265","Ghana",40663,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1266","Ghana",40665,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1267","Ghana",40667,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1268","Ghana",40669,"epi_2_23",0,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
"1269","Ghana",40671,"epi_2_23",1,"23. Some people have experienced themselves as seeing things that aren't really there in a material way, sometimes very quickly out of the corners of their eyes. Have you ever experienced anything like that?"
